DIAMD_NO,STOCK_NO,PARENT_ITEM_NO_ALT,BOUNCE_USE_ITEM,FULL_TITLE,MAIN_DESC,VARIANT_DESC,SERIES_CODE,ISSUE_NO,ISSUE_SEQ_NO,VOLUME_TAG,MAX_ISSUE,PRICE,PUBLISHER,UPC_NO,SHORT_ISBN_NO,EAN_NO,CARDS_PER_PACK,PACK_PER_BOX,BOX_PER_CASE,DISCOUNT_CODE,INCREMENT,PRNT_DATE,FOC_VENDOR,SHIP_DATE,SRP,CATEGORY,GENRE,BRAND_CODE,MATURE,ADULT,OA,CAUT1,CAUT2,CAUT3,RESOL,NOTE_PRICE,ORDER_FORM_NOTES,PAGE,WRITER,ARTIST,COVER_ARTIST,COLORIST,ALLIANCE_SKU,FOC_DATE,OFFERED_DATE,NUMBER_OF_PAGES,UNIT_WEIGHT,UNIT_LENGTH,UNIT_WIDTH,UNIT_HEIGHT,CASE_WEIGHT,CASE_LENGTH,CASE_WIDTH,CASE_HEIGHT
NOV202571,STL111193,JAN192846,,BEATLES TITANS YELLOW SUBMARINE JOHN 4.5IN VIN FIG (C: 1-1-2,BEATLES TITANS YELLOW SUBMARINE JOHN 4.5IN VIN FIG,,0,,0,,,14.99,TITAN MERCHANDISE, ,,5052473236061,0,1,40,U,1,12/4/2020,N,,14.99,10,MU,MV,N,N,Y,1,1,2,N,N,(NOTE: Retailers who order and receive 6 or more will be billed at the lower net price of $8.24/unit.),1094,,,,, ,,,0,0.29,6.5,4.7,3.5,13.72,19.5,18.4,14.5
NOV202572,STL111192,JAN192847,,BEATLES TITANS YELLOW SUBMARINE PAUL 4.5IN VIN FIG (C: 1-1-2,BEATLES TITANS YELLOW SUBMARINE PAUL 4.5IN VIN FIG,,0,,0,,,14.99,TITAN MERCHANDISE, ,,5052473236078,0,1,40,U,1,12/4/2020,N,,14.99,10,MU,MV,N,N,Y,1,1,2,N,N,(NOTE: Retailers who order and receive 6 or more will be billed at the lower net price of $8.24/unit.),1094,,,,, ,,,0,0.28,6.4,4.7,3.5,0,0,0,0
NOV202573,STL111191,JAN192848,,BEATLES TITANS YELLOW SUBMARINE GEORGE 4.5IN VIN FIG (C: 1-1,BEATLES TITANS YELLOW SUBMARINE GEORGE 4.5IN VIN FIG,,0,,0,,,14.99,TITAN MERCHANDISE, ,,5052473236085,0,1,40,U,1,12/4/2020,N,,14.99,10,MU,MV,N,N,Y,1,1,2,N,N,(NOTE: Retailers who order and receive 6 or more will be billed at the lower net price of $8.24/unit.),1094,,,,, ,,,0,0.29,6.4,4.7,3.6,13.72,19.5,18.4,14.5
NOV202574,STL111176,JAN192850,,BEATLES TITANS YELLOW SUBMARINE BLUE MEANIE 4.5IN VIN FIG (C,BEATLES TITANS YELLOW SUBMARINE BLUE MEANIE 4.5IN VIN FIG,,0,,0,,,14.99,TITAN MERCHANDISE, ,,5052473236122,0,1,40,U,1,12/4/2020,N,,14.99,10,MU,MV,N,N,Y,1,1,2,N,N,(NOTE: Retailers who order and receive 6 or more will be billed at the lower net price of $8.24/unit.),1094,,,,, ,,,0,0.27,6.6,4.7,3.6,13.72,19.5,18.4,14.5
NOV202575,STL111190,JAN192849,,BEATLES TITANS YELLOW SUBMARINE RINGO 4.5IN VIN FIG (C: 1-1-,BEATLES TITANS YELLOW SUBMARINE RINGO 4.5IN VIN FIG,,0,,0,,,14.99,TITAN MERCHANDISE, ,,5052473236092,0,1,40,U,1,12/4/2020,N,,14.99,10,MU,MV,N,N,Y,1,1,2,N,N,(NOTE: Retailers who order and receive 6 or more will be billed at the lower net price of $8.24/unit.),1094,,,,, ,,,0,0.28,6.5,4.7,3.6,13.72,19.5,18.4,14.6
NOV202576,STL111194,JAN192851,,BEATLES TITANS YELLOW SUBMARINE SMILING SUB 6.5IN VIN FIG (C,BEATLES TITANS YELLOW SUBMARINE SMILING SUB 6.5IN VIN FIG,,0,,0,,,18.99,TITAN MERCHANDISE, ,,5052473236108,0,1,6,U,1,12/4/2020,N,,18.99,10,MU,MV,N,N,Y,1,1,2,N,N,(NOTE: Retailers who order and receive 6 or more will be billed at the lower net price of $10.44/unit.),1094,,,,, ,,,0,0.75,7.1,5.7,5.7,5.39,17.6,11.9,8.2
NOV202577,STL169350,JUL208109,,NARUTO LOOK UP SERIES NARUTO UZUMAKI PVC FIG (C: 1-1-2),NARUTO LOOK UP SERIES NARUTO UZUMAKI PVC FIG,,0,,0,,,44.99,MEGAHOUSE CORPORATION, ,,4535123829765,1,1,24,I,24,12/4/2020,N,1/27/2021,44.99,10,AA,AN,N,N,N,1,1,2,N,N,(NOTE: Retailers who order and receive 8 or more will be billed at the lower net price of $27.00/unit.),1095,,,,, ,12/4/2020,8/12/2020,0,0,0,0,0,0,0,0,0
NOV202578,STL169351,JUL208108,,NARUTO LOOK UP SERIES KAKASHI HATAKE PVC FIG (C: 1-1-2),NARUTO LOOK UP SERIES KAKASHI HATAKE PVC FIG,,0,,0,,,44.99,MEGAHOUSE CORPORATION, ,,4535123829772,1,1,24,I,24,12/4/2020,N,1/27/2021,44.99,10,AA,AN,N,N,N,1,1,2,N,N,(NOTE: Retailers who order and receive 8 or more will be billed at the lower net price of $27.00/unit.),1095,,,,, ,12/4/2020,8/12/2020,0,0,0,0,0,0,0,0,0
NOV202579,STL169352,JUL208107,,NARUTO LOOK UP SERIES 2PC PVC FIG SET W/GIFT (C: 1-1-2),NARUTO LOOK UP SERIES 2PC PVC FIG SET W/GIFT,,0,,0,,,99.99,MEGAHOUSE CORPORATION, ,,4535123830068,1,1,12,I,12,12/4/2020,N,1/27/2021,99.99,10,AA,AN,N,N,N,1,1,2,N,N,(NOTE: Retailers who order and receive 6 or more will be billed at the lower net price of $60.00/unit.),1095,,,,, ,12/4/2020,8/12/2020,0,0,0,0,0,0,0,0,0
NOV202580,STL172276,JUL209647,,NARUTO SHIPPUDEN NARUTO UZUMAKI FIG (C: 1-1-2),NARUTO SHIPPUDEN NARUTO UZUMAKI FIG,,0,,0,,,41.99,BANPRESTO, ,,4983164168464,0,1,16,U,16,12/4/2020,N,3/31/2021,41.99,10,AA,AN,N,N,N,1,1,2,N,N,(NOTE: Retailers who order and receive 12 or more will be billed at the lower net price of $21.50/unit.),1095,,,,, ,12/4/2020,9/11/2020,0,0,10.2,5.9,5.5,0,0,0,0
NOV202581,STL173073,AUG208517,,POKEMON 01 PIKACHU QUICK MODEL KIT (Net) (C: 1-1-2),POKEMON 01 PIKACHU QUICK MODEL KIT,,0,,0,,,5.25,BANDAI HOBBY, ,,4573102613899,1,1,60,J,60,12/4/2020,N,2/24/2021,8,10,AA,AN,N,N,N,1,1,2,N,N,,1095,,,,, ,12/4/2020,9/21/2020,0,0.27,8.07,5.9,1.89,0,0,0,0
NOV202582,STL173074,AUG208518,,POKEMON 02 MEW QUICK MODEL KIT (Net) (C: 1-1-2),POKEMON 02 MEW QUICK MODEL KIT,,0,,0,,,5.25,BANDAI HOBBY, ,,4573102613905,1,1,60,J,60,12/4/2020,N,2/24/2021,8,10,AA,AN,N,N,N,1,1,2,N,N,,1095,,,,, ,12/4/2020,9/21/2020,0,0.27,8.07,5.9,1.89,0,0,0,0
NOV202583,STL170642,JUL208856,,ANDY WARHOL VCD SILKSCREEN VARIANT 2020 VER (C: 1-1-2),ANDY WARHOL VCD SILKSCREEN VARIANT 2020 VER,,0,,0,,,124.99,MEDICOM TOY CORPORATION, ,,4530956213545,1,1,10,I,10,12/4/2020,N,4/28/2021,124.99,10,PC,XX,N,N,N,1,1,2,N,N,(NOTE: Retailers who order and receive 10 or more will be billed at the lower net price of $75.00/unit.),1095,,,,, ,12/4/2020,8/27/2020,0,0,0,0,0,0,0,0,0
NOV202584,STL170645,JUL208858,,MUHAMMAD ALI VCD VARIANT VER (C: 1-1-2),MUHAMMAD ALI VCD VARIANT VER,,0,,0,,,124.99,MEDICOM TOY CORPORATION, ,,4530956213552,1,1,10,I,10,12/4/2020,N,4/28/2021,124.99,10,PC,XX,N,N,N,1,1,2,N,N,(NOTE: Retailers who order and receive 10 or more will be billed at the lower net price of $75.00/unit.),1095,,,,, ,12/4/2020,8/27/2020,0,0,0,0,0,0,0,0,0
NOV202585,STL172227,JUL209645,,NAOMI WATANABE Q-POSKET V2 FIG VER 1 (C: 1-1-2),NAOMI WATANABE Q-POSKET V2 FIG VER 1,,0,,0,,,24.99,BANPRESTO, ,,4983164167085,0,1,36,U,36,12/4/2020,N,3/31/2021,24.99,10,PC,XX,N,N,N,1,1,2,N,N,(NOTE: Retailers who order and receive 12 or more will be billed at the lower net price of $12.50/unit.),1095,,,,, ,12/4/2020,9/11/2020,0,0,7.1,4.7,3.5,0,0,0,0
NOV202586,STL172228,JUL209646,,NAOMI WATANABE Q-POSKET V2 FIG VER 2 (C: 1-1-2),NAOMI WATANABE Q-POSKET V2 FIG VER 2,,0,,0,,,24.99,BANPRESTO, ,,4983164167092,0,1,36,U,36,12/4/2020,N,3/31/2021,24.99,10,PC,XX,N,N,N,1,1,2,N,N,(NOTE: Retailers who order and receive 12 or more will be billed at the lower net price of $12.50/unit.),1095,,,,, ,12/4/2020,9/11/2020,0,0,7.1,4.7,3.5,0,0,0,0
NOV202587,STL168601,JUN209087,,RE ZERO SSS FAIRY TALE RAM NEMURIHIME NON SCALE PVC FIG (C:,RE ZERO SSS FAIRY TALE RAM NEMURIHIME NON SCALE PVC FIG,,0,,0,,,24.99,Furyu (F:NEX), ,,4589584950490,1,1,24,I,24,12/4/2020,N,2/24/2021,24.99,10,AA,AN,N,N,N,1,1,2,N,N,(NOTE: Retailers who order and receive 8 or more will be billed at the lower net price of $15.00/unit.),1095,,,,, ,12/4/2020,8/4/2020,0,0,0,0,0,0,0,0,0
NOV202588,STL172250,JUL209656,,RE ZERO STARTING LIFE IN ANOTHER WORLD RELAX TIME REM FIG (C,RE ZERO STARTING LIFE IN ANOTHER WORLD RELAX TIME REM FIG,,0,,0,,,24.99,BANPRESTO, ,,4983164170122,0,1,36,U,36,12/4/2020,N,3/31/2021,24.99,10,AA,AN,N,N,N,1,1,2,N,N,(NOTE: Retailers who order and receive 12 or more will be billed at the lower net price of $12.50/unit.),1096,,,,, ,12/4/2020,9/11/2020,0,0,9.8,5.5,5.5,0,0,0,0
NOV202589,STL167229,JUN208457,,RE ZERO STARTING LIFE REM 1/8 PVC FIG UKIYO-E CHERRY VER (C:,RE ZERO STARTING LIFE REM 1/8 PVC FIG UKIYO-E CHERRY VER,,0,,0,,,244.99,KADOKAWA ASCII, ,,4935228317738,0,1,6,I,6,12/4/2020,N,4/28/2021,244.99,10,FA,MA,N,N,N,1,1,2,N,N,(NOTE: Retailers who order and receive 6 or more will be billed at the lower net price of $147.00 /unit.),1096,,,,, ,12/4/2020,7/20/2020,0,0,0,0,0,0,0,0,0
NOV202590,STL169354,JUL208111,,SAILOR MOON CHOKORIN MASCOT SERIES 6PC DS (C: 1-1-2),SAILOR MOON CHOKORIN MASCOT SERIES 6PC DS,,0,,0,,,53.94,MEGAHOUSE CORPORATION, ,,4535123829833,1,6,16,I,16,12/4/2020,N,1/27/2021,53.94,8,FA,AN,N,N,N,1,1,2,N,N,(NOTE: Retailers who order and receive 8 or more will be billed at the lower net price of $32.50/display.),1096,,,,, ,12/4/2020,8/12/2020,0,0,0,0,0,0,0,0,0
NOV202591,STL169374,JUL208112,,SAILOR MOON CHOKORIN MASCOT SERIES BOX SET (C: 1-1-2),SAILOR MOON CHOKORIN MASCOT SERIES BOX SET,,0,,0,,,54.99,MEGAHOUSE CORPORATION, ,,4535123830075,1,1,16,I,16,12/4/2020,N,1/27/2021,54.99,8,FA,AN,N,N,N,1,1,2,N,N,(NOTE: Retailers who order and receive 8 or more will be billed at the lower net price of $33.00/unit.),1096,,,,, ,12/4/2020,8/12/2020,0,0,0,0,0,0,0,0,0
NOV202592,STL172229,JUL209659,,SAILOR MOON ETERNAL Q-POSKET SUPER SAILOR MARS FIG VER 1 (C:,SAILOR MOON ETERNAL Q-POSKET SUPER SAILOR MARS FIG VER 1,,0,,0,,,24.99,BANPRESTO, ,,4983164168044,0,1,36,U,36,12/4/2020,N,3/31/2021,24.99,10,FA,AN,N,N,N,1,1,2,N,N,(NOTE: Retailers who order and receive 12 or more will be billed at the lower net price of $12.50/unit.),1096,,,,, ,12/4/2020,9/11/2020,0,0,7.1,4.7,3.5,0,0,0,0
NOV202593,STL172230,JUL209660,,SAILOR MOON ETERNAL Q-POSKET SUPER SAILOR MARS FIG VER 2 (C:,SAILOR MOON ETERNAL Q-POSKET SUPER SAILOR MARS FIG VER 2,,0,,0,,,24.99,BANPRESTO, ,,4983164168051,0,1,36,U,36,12/4/2020,N,3/31/2021,24.99,10,FA,AN,N,N,N,1,1,2,N,N,(NOTE: Retailers who order and receive 12 or more will be billed at the lower net price of $12.50/unit.),1096,,,,, ,12/4/2020,9/11/2020,0,0,7.1,4.7,3.5,0,0,0,0
NOV202594,STL166047,APR208995,,SAO ALICIZATION WAR OF UNDERWORLD ASUNA MIKO 1/7 PVC FIG (C:,SAO ALICIZATION WAR OF UNDERWORLD ASUNA MIKO 1/7 PVC FIG,,0,,0,,,239.99,SOUYOKUSHA, ,,4589456500136,1,1,6,I,6,12/4/2020,N,1/27/2021,239.99,10,PC,AN,N,N,N,1,1,2,N,N,(NOTE: Retailers who order and receive 6 or more will be billed at the lower net price of $144.00/unit.),1096,,,,, ,12/4/2020,7/7/2020,0,0,0,0,0,0,0,0,0
NOV202595,STL172275,JUL209663,,SWORD ART ONLINE INTEGRAL FACTOR EXTRA ESPRESTO KIRITO FIG (,SWORD ART ONLINE INTEGRAL FACTOR EXTRA ESPRESTO KIRITO FIG,,0,,0,,,41.99,BANPRESTO, ,,4983164170436,0,1,16,U,16,12/4/2020,N,3/31/2021,41.99,10,AA,AN,N,N,N,1,1,2,N,N,(NOTE: Retailers who order and receive 12 or more will be billed at the lower net price of $21.50/unit.),1096,,,,, ,12/4/2020,9/11/2020,0,0,9.8,5.5,5.5,0,0,0,0
NOV202596,STL162237,FEB209241,,ARKNIGHTS BLAZE 1/7 PVC FIG (C: 1-1-2),ARKNIGHTS BLAZE 1/7 PVC FIG,,0,,0,,,269.99,APEX, ,,6971995420149,1,1,4,I,4,12/4/2020,N,3/31/2021,269.99,10,AA,VG,N,N,N,1,1,2,N,N,(NOTE: Retailers who order and receive 4 or more will be billed at the lower net price of $162.00/unit.),1097,,,,, ,12/4/2020,5/18/2020,0,0,0,0,0,0,0,0,0
NOV202597,STL172171,JUL209549,,DEAD BY DAYLIGHT THE TRAPPER PVC STATUE (Net) (C: 1-1-2),DEAD BY DAYLIGHT THE TRAPPER PVC STATUE,,0,,0,,,98,KOTOBUKIYA,190526020825,,4934054013685,1,1,6,J,6,12/4/2020,N,4/28/2021,139.99,10,HO,VG,N,N,N,1,1,2,N,N,(NOTE: Retailers who order and receive 6 or more will be billed at the lower net price of $91.00/unit.),1097,,,,, ,12/4/2020,9/10/2020,0,0,0,0,0,0,0,0,0
NOV202598,STL172949,AUG208443,,DESTINY 2 HUNTER SOVEREIGN CALUS SELECTED SHADER 1/6 FIG (Ne,DESTINY 2 HUNTER SOVEREIGN CALUS SELECTED SHADER 1/6 FIG,,0,,0,,,142.35,THREEZERO, ,,4897056202610,0,1,4,J,4,12/4/2020,N,1/27/2021,199.99,10,SF,VG,N,N,N,0,1,2,N,N,(NOTE: RETAILERS WHO ORDER AND RECEIVE 4 OR MORE WILL BE BILLED AT THE LOWER NET PRICE OF $136.87/UNIT.) - rtravis,1097,,,,, ,12/4/2020,9/18/2020,0,1,13.5,8.5,6,0,0,0,0
NOV202599,STL172965,AUG208444,,DESTINY 2 HUNTER SOVEREIGN GOLDEN TRACE SHADER 1/6 FIG (Net),DESTINY 2 HUNTER SOVEREIGN GOLDEN TRACE SHADER 1/6 FIG,,0,,0,,,142.35,THREEZERO, ,,4897056202795,0,1,4,J,4,12/4/2020,N,1/27/2021,199.99,10,SF,VG,N,N,N,0,1,2,N,N,(NOTE: RETAILERS WHO ORDER AND RECEIVE 4 OR MORE WILL BE BILLED AT THE LOWER NET PRICE OF $136.87/UNIT.) - rtravis,1097,,,,, ,12/4/2020,9/18/2020,0,1,13.5,8.5,6,0,0,0,0
NOV202600,STL170397,JUL208746,,FALLOUT T-45 NCR SALVAGED POWER ARMOR 1/6 SCALE FIG (Net) (C,FALLOUT T-45 NCR SALVAGED POWER ARMOR 1/6 SCALE FIG,,0,,0,,,284.57,THREEZERO, ,,4897056202962,1,1,2,J,12,12/4/2020,N,3/31/2021,398,10,SF,VG,N,N,N,0,1,2,N,N,(NOTE: RETAILERS WHO ORDER AND RECEIVE 2 OR MORE WILL BE BILLED AT THE LOWER NET PRICE OF $273.63/UNIT.),1097,,,,, ,12/4/2020,8/25/2020,0,6.39,20.4,13.4,7.5,0,0,0,0
NOV202601,STL164653,APR208381,,GIRLS FRONTLINE TYPE95 NARCISSUS 1/4 PVC FIG (MR) (C: 1-1-2),GIRLS FRONTLINE TYPE95 NARCISSUS 1/4 PVC FIG,,0,,0,,,484.99,FREEING, ,,4571245299604,1,1,2,I,2,12/4/2020,N,8/25/2021,484.99,10,AA,AN,Y,N,N,1,1,2,N,N,(NOTE: Retailers who order and receive 2 or more will be billed at the lower net price of $291.00/unit.),1097,,,,, ,12/4/2020,6/18/2020,0,0,0,0,0,0,0,0,0
NOV202602,STL167235,JUN208451,,IDOLMASTER SHINY KOGANE TSUKIOKA 1/7 PVC FACE OF TREASURE (C,IDOLMASTER SHINY KOGANE TSUKIOKA 1/7 PVC FACE OF TREASURE,,0,,0,,,219.99,GOOD SMILE COMPANY, ,,4580416941884,0,1,4,I,4,12/4/2020,N,7/28/2021,219.99,10,MU,VG,N,N,N,1,1,2,N,N,(NOTE: Retailers who order and receive 4 or more will be billed at the lower net price of $132.00 /unit.),1097,,,,, ,12/4/2020,7/20/2020,0,0,0,0,0,0,0,0,0
NOV202603,STL169382,JUL208106,,MEGA MAN BATTLE NETWORK GCCDX MEGA MAN VS BASS STATUE (C: 1-,MEGA MAN BATTLE NETWORK GCCDX MEGA MAN VS BASS STATUE,,0,,0,,,229.99,MEGAHOUSE CORPORATION, ,,4535123830020,0,1,6,I,6,12/4/2020,N,2/24/2021,229.99,10,SF,VG,N,N,N,1,1,2,N,N,(NOTE: Retailers who order and receive 6 or more will be billed at the lower net price of $138.00/unit.),1098,,,,, ,12/4/2020,8/12/2020,0,0,0,0,0,0,0,0,0
NOV202604,STL167639,JUN208571,,MUSE DASH RIN BUNNY GIRL 1/8 PVC FIG (C: 1-1-2),MUSE DASH RIN BUNNY GIRL 1/8 PVC FIG,,0,,0,,,154.99,APEX, ,,6971995420248,1,1,6,I,6,12/4/2020,N,3/31/2021,154.99,10,MU,VG,N,N,N,1,1,2,N,N,(NOTE: Retailers who order and receive 6 or more will be billed at the lower net price of $93.00/unit.),1098,,,,, ,12/4/2020,7/24/2020,0,0,0,0,0,0,0,0,0
NOV202605,STL170775,JUL208906,,STORM COLLECTIBLES STREET FIGHTER V E HONDA 1/12 AF (Net) (C,STORM COLLECTIBLES STREET FIGHTER V E HONDA 1/12 AF,,0,,0,,,64.5,STORM COLLECTIBLES, ,,4897072871517,1,1,10,J,10,12/4/2020,N,1/27/2021,90,10,AA,VG,N,N,N,1,1,2,N,N,,1098,,,,, ,12/4/2020,8/28/2020,0,0,0,0,0,0,0,0,0
NOV202606,STL169316,JUL208059,,STORM COLLECTIBLES TEKKEN 7 JIN KAZAMA 1/12 AF (Net) (C: 1-1,STORM COLLECTIBLES TEKKEN 7 JIN KAZAMA 1/12 AF,,0,,0,,,57.25,STORM COLLECTIBLES, ,,4897072871500,1,1,10,J,10,12/4/2020,N,2/24/2021,80,10,AA,VG,N,N,N,1,1,2,N,N,,1098,,,,, ,12/4/2020,8/11/2020,0,0,0,0,0,0,0,0,0
NOV202607,STL167252,JUN208460,,TOUHOU PROJECT CHIBIKKO DOLL FLANDRE SCARLET AF (C: 1-1-2),TOUHOU PROJECT CHIBIKKO DOLL FLANDRE SCARLET AF,,0,,0,,,139.99,GOOD SMILE COMPANY, ,,4905083107409,1,1,8,I,8,12/4/2020,N,1/27/2021,139.99,10,FA,VG,N,N,N,1,1,2,N,N,(NOTE: Retailers who order and receive 8 or more will be billed at the lower net price of $84.00/unit.),1098,,,,, ,12/4/2020,7/20/2020,0,0,0,0,0,0,0,0,0
NOV202608,STL168843,JUN209134,,TOUHOU PROJECT CHIBIKKO DOLL REMILIA SCARLET AF (C: 1-1-2),TOUHOU PROJECT CHIBIKKO DOLL REMILIA SCARLET AF,,0,,0,,,139.99,FunnyKnights, ,,4905083107416,1,1,8,I,8,12/4/2020,N,2/24/2021,139.99,10,FA,VG,N,N,N,1,1,2,N,N,(NOTE: Retailers who order and receive 8 or more will be billed at the lower net price of $84.00/unit.),1098,,,,, ,12/4/2020,8/5/2020,0,0,0,0,0,0,0,0,0
NOV202609,STL173247,AUG208618,,LEGEND OF KORRA PORTRAIT SERIES ASAMI PIN (C: 1-1-2),LEGEND OF KORRA PORTRAIT SERIES ASAMI PIN,,0,,0,,,11.99,ZEN MONKEY STUDIOS LLC,736684291037,,,0,1,40,I,40,12/4/2020,N,12/30/2020,11.99,8,XX,XX,N,N,N,1,1,2,N,N,,1100,,,,, ,12/4/2020,9/22/2020,0,0,0,0,0,0,0,0,0
NOV202610,STL173250,AUG208619,,LEGEND OF KORRA PORTRAIT SERIES BOLIN PIN (C: 1-1-2),LEGEND OF KORRA PORTRAIT SERIES BOLIN PIN,,0,,0,,,11.99,ZEN MONKEY STUDIOS LLC,736684291051,,,0,1,40,I,40,12/4/2020,N,12/30/2020,11.99,8,XX,XX,N,N,N,1,1,2,N,N,,1100,,,,, ,12/4/2020,9/22/2020,0,0,0,0,0,0,0,0,0
NOV202611,STL173245,AUG208620,,LEGEND OF KORRA PORTRAIT SERIES KORRA PIN (C: 1-1-2),LEGEND OF KORRA PORTRAIT SERIES KORRA PIN,,0,,0,,,11.99,ZEN MONKEY STUDIOS LLC,736684291020,,,0,1,40,I,40,12/4/2020,N,12/30/2020,11.99,8,XX,XX,N,N,N,1,1,2,N,N,,1100,,,,, ,12/4/2020,9/22/2020,0,0,0,0,0,0,0,0,0
NOV202612,STL173249,AUG208621,,LEGEND OF KORRA PORTRAIT SERIES MAKO PIN (C: 1-1-2),LEGEND OF KORRA PORTRAIT SERIES MAKO PIN,,0,,0,,,11.99,ZEN MONKEY STUDIOS LLC,736684291044,,,0,1,40,I,40,12/4/2020,N,12/30/2020,11.99,8,XX,XX,N,N,N,1,1,2,N,N,,1100,,,,, ,12/4/2020,9/22/2020,0,0,0,0,0,0,0,0,0
NOV202613,STL172436,AUG208095,,GNOME AVATAR AANG VINYL GARDEN FIGURE (C: 1-1-2),GNOME AVATAR AANG VINYL GARDEN FIGURE,,0,,0,,,24.99,SURREAL ENTERTAINMENT,670711184995,,,1,1,24,I,24,12/4/2020,N,11/4/2020,24.99,10,SP,MV,N,N,N,1,1,2,N,N,(NOTE: Retailers who order and receive 12 or more will be billed at the lower net price of $13.74. Retailers ordering and receiving 24+ will be billed at the lower net price of $12.50),1100,,,,, ,12/4/2020,9/15/2020,0,0,0,0,0,0,0,0,0
NOV202614,STL172460,AUG208096,,GNOME NICKELODEON PATRICK VINYL GARDEN FIGURE (C: 1-1-2),GNOME NICKELODEON PATRICK VINYL GARDEN FIGURE,,0,,0,,,24.99,SURREAL ENTERTAINMENT,670711185770,,,1,1,24,I,24,12/4/2020,N,11/4/2020,24.99,10,SP,MV,N,N,N,1,1,2,N,N,(NOTE: Retailers who order and receive 12 or more will be billed at the lower net price of $13.74. Retailers ordering and receiving 24+ will be billed at the lower net price of $12.50),1100,,,,, ,12/4/2020,9/15/2020,0,0,0,0,0,0,0,0,0
NOV202615,STL172458,AUG208097,,GNOME NICKELODEON SPONGEBOB VINYL GARDEN FIGURE (C: 1-1-2),GNOME NICKELODEON SPONGEBOB VINYL GARDEN FIGURE,,0,,0,,,24.99,SURREAL ENTERTAINMENT,670711185763,,,1,1,24,I,24,12/4/2020,N,11/4/2020,24.99,10,SP,MV,N,N,N,1,1,2,N,N,(NOTE: Retailers who order and receive 12 or more will be billed at the lower net price of $13.74. Retailers ordering and receiving 24+ will be billed at the lower net price of $12.50),1100,,,,, ,12/4/2020,9/15/2020,0,0,0,0,0,0,0,0,0
NOV202616,STL170138,JUL208534,,AGGRETSUKO 3D FOAM BAG CLIP 24PC BMB DS (C: 1-1-0),AGGRETSUKO 3D FOAM BAG CLIP 24PC BMB DS,,0,,0,,,143.76,MONOGRAM PRODUCTS,077764780301,,,1,24,6,I,1,12/4/2020,N,10/28/2020,143.76,8,XX,XX,N,N,N,1,1,0,N,N,,1100,,,,, ,12/4/2020,8/20/2020,0,3,10.9,10.1,6.6,20.25,21.7,19,11.2
NOV202617,STL173252,AUG208614,,COWBOY BEBOP EIN SCRATCHING HIS EAR PIN (C: 1-1-2),COWBOY BEBOP EIN SCRATCHING HIS EAR PIN,,0,,0,,,9.99,ZEN MONKEY STUDIOS LLC,736684290955,,,0,1,40,I,40,12/4/2020,N,12/30/2020,9.99,8,XX,XX,N,N,N,1,1,2,N,N,,1100,,,,, ,12/4/2020,9/22/2020,0,0,0,0,0,0,0,0,0
NOV202618,STL173244,AUG208613,,COWBOY BEBOP ED TANK GLOW IN THE DARK PIN (C: 1-1-2),COWBOY BEBOP ED TANK GLOW IN THE DARK PIN,,0,,0,,,9.99,ZEN MONKEY STUDIOS LLC,736684290924,,,0,1,40,I,40,12/4/2020,N,12/30/2020,9.99,8,XX,XX,N,N,N,1,1,2,N,N,,1100,,,,, ,12/4/2020,9/22/2020,0,0,0,0,0,0,0,0,0
NOV202619,STL173243,AUG208615,,COWBOY BEBOP FAYE TANK GLOW IN THE DARK PIN (C: 1-1-2),COWBOY BEBOP FAYE TANK GLOW IN THE DARK PIN,,0,,0,,,9.99,ZEN MONKEY STUDIOS LLC,736684290931,,,0,1,40,I,40,12/4/2020,N,12/30/2020,9.99,8,XX,XX,N,N,N,1,1,2,N,N,,1100,,,,, ,12/4/2020,9/22/2020,0,0,0,0,0,0,0,0,0
NOV202620,STL173242,AUG208616,,COWBOY BEBOP JET TANK GLOW IN THE DARK PIN (C: 1-1-2),COWBOY BEBOP JET TANK GLOW IN THE DARK PIN,,0,,0,,,9.99,ZEN MONKEY STUDIOS LLC,736684290948,,,0,1,40,I,40,12/4/2020,N,12/30/2020,9.99,8,XX,XX,N,N,N,1,1,2,N,N,,1100,,,,, ,12/4/2020,9/22/2020,0,0,0,0,0,0,0,0,0
NOV202621,STL173238,AUG208617,,COWBOY BEBOP SPIKE TANK GLOW IN THE DARK PIN (C: 1-1-2),COWBOY BEBOP SPIKE TANK GLOW IN THE DARK PIN,,0,,0,,,9.99,ZEN MONKEY STUDIOS LLC,736684290917,,,0,1,40,I,40,12/4/2020,N,12/30/2020,9.99,8,XX,XX,N,N,N,1,1,2,N,N,,1100,,,,, ,12/4/2020,9/22/2020,0,0,0,0,0,0,0,0,0
NOV202622,STL154551,APR203051,,DEATH NOTE NOTEBOOK KEYCHAIN (C: 1-1-2),DEATH NOTE NOTEBOOK KEYCHAIN,,0,,0,,,6.99,ABYSSE AMERICA INC, ,,3665361001836,0,1,72,I,1,12/4/2020,N,12/30/2020,6.99,10,XX,XX,N,N,Y,1,1,2,N,N,,1101,,,,, ,,,0,0.05,6.4,6.1,0.1,5.57,14.1,10.1,6.8
